show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,date_x,crew,orig_lang,budget_x,revenue,score,genre,year_added,month_added,release_day_gap,first_country,target_ages,duration_min
s8559,Movie,the witch,Robert Eggers,"Anya Taylor-Joy, Ralph Ineson, Kate Dickie, Harvey Scrimshaw, Ellie Grainger, Lucas Dawson, Bathsheba Garnett, Sarah Stephens, Julian Richings, Wahab Chaudhry","United Kingdom, Canada, United States",2018-09-17 00:00:00,2015,R,92 min,"Horror Movies, Independent Movies","Believing that a witch has cursed their family, pilgrims homesteading on the edge of a primeval New England forest become increasingly paranoid.",2016-03-17 00:00:00,"Anya Taylor-Joy, Thomasin, Ralph Ineson, William, Kate Dickie, Katherine, Harvey Scrimshaw, Caleb, Ellie Grainger, Mercy, Lucas Dawson, Jonas, Bathsheba Garnett, The Witch, Sarah Stephens, The Witch, young, Julian Richings, Governor",English,3500000,40429635,69,"['Horror Movies', 'Independent Movies']",2018,9,914,United Kingdom,Adults,92
s8565,Movie,the world is not enough,Michael Apted,"Pierce Brosnan, Sophie Marceau, Robert Carlyle, Denise Richards, Robbie Coltrane, Judi Dench, Desmond Llewelyn, John Cleese, Maria Grazia Cucinotta","United Kingdom, United States",2019-12-31 00:00:00,1999,PG-13,128 min,Action & Adventure,"Greed, revenge, world domination: It's all in a day's work for James Bond, who's on a mission to protect an oil heiress from a notorious terrorist.",1999-11-21 00:00:00,"Pierce Brosnan, James Bond, Sophie Marceau, Elektra King, Robert Carlyle, Renard, Denise Richards, Dr. Christmas Jones, Robbie Coltrane, Valentin Zukovsky, Judi Dench, M, Desmond Llewelyn, Q, John Cleese, R, Samantha Bond, Miss Moneypenny",English,135000000,361832400,63,['Action & Adventure'],2019,12,7345,United Kingdom,Teens,128
s8581,Movie,thor: ragnarok,Taika Waititi,"Chris Hemsworth, Tom Hiddleston, Cate Blanchett, Idris Elba, Jeff Goldblum, Tessa Thompson, Karl Urban, Mark Ruffalo, Anthony Hopkins, Benedict Cumberbatch, Taika Waititi, Rachel House, Clancy Brown, Tadanobu Asano, Ray Stevenson, Zachary Levi, Luke Hemsworth, Sam Neill",United States,2018-06-05 00:00:00,2017,PG-13,131 min,"Action & Adventure, Comedies, Sci-Fi & Fantasy","To save Asgard from a bloodthirsty goddess of death, the mighty Thor will have to battle his way to freedom and find a way back home.",2017-10-26 00:00:00,"Chris Hemsworth, Thor Odinson, Tom Hiddleston, Loki, Cate Blanchett, Hela, Tessa Thompson, Scrapper 142 / Valkyrie, Jeff Goldblum, En Dwi Gast / Grandmaster, Idris Elba, Heimdall, Karl Urban, Skurge / Executioner, Mark Ruffalo, Bruce Banner / Hulk, Anthony Hopkins, Odin",English,180000000,850482778,76,"['Action & Adventure', 'Comedies', 'Sci-Fi & Fantasy']",2018,6,222,United States,Teens,131
s8604,Movie,tomorrow never dies,Roger Spottiswoode,"Pierce Brosnan, Jonathan Pryce, Michelle Yeoh, Teri Hatcher, Joe Don Baker, Judi Dench, Ricky Jay, Götz Otto, Desmond Llewelyn, Vincent Schiavelli","United Kingdom, United States",2019-12-31 00:00:00,1997,PG-13,119 min,Action & Adventure,"Pierce Brosnan stars in this 007 installment, which teams the secret agent and a sexy Chinese superspy against a megalomaniacal media mogul.",1998-01-16 00:00:00,"Pierce Brosnan, James Bond, Michelle Yeoh, Wai Lin, Jonathan Pryce, Elliot Carver, Teri Hatcher, Paris Carver, Judi Dench, M, Ricky Jay, Henry Gupta, Desmond Llewelyn, Q, Götz Otto, Stamper, Samantha Bond, Miss Moneypenny",English,110000000,339504276,63,['Action & Adventure'],2019,12,8019,United Kingdom,Teens,119
s8615,Movie,trainspotting,Danny Boyle,"Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Kevin McKidd, Robert Carlyle, Kelly Macdonald, Peter Mullan, James Cosmo, Eileen Nicholas, Susan Vidler, Pauline Lynch, Shirley Henderson",United Kingdom,2019-10-01 00:00:00,1996,R,94 min,"Comedies, Cult Movies, Dramas","Renton and his mates cope with the gritty realities of heroin addiction. But when Renton gets clean, he can't get away from his friends' nasty habits.",1996-05-23 00:00:00,"Ewan McGregor, Mark ""Rent Boy"" Renton, Ewen Bremner, Daniel ""Spud"" Murphy, Jonny Lee Miller, Simon ""Sick Boy"" Williamson, Robert Carlyle, Francis ""Franco"" Begbie, Kelly Macdonald, Diane Coulston, Kevin McKidd, Thomas ""Tommy"" MacKenzie, Peter Mullan, Swanney ""Mother Superior"", James Cosmo, Mr. Renton, Eileen Nicholas, Mrs. Renton",English,3100000,71548935,80,"['Comedies', 'Cult Movies', 'Dramas']",2019,10,8531,United Kingdom,Adults,94
s8617,Movie,transcendence,Wally Pfister,"Johnny Depp, Rebecca Hall, Morgan Freeman, Paul Bettany, Cillian Murphy, Kate Mara, Cole Hauser, Clifton Collins Jr.","United Kingdom, China, United States",2018-11-01 00:00:00,2014,PG-13,119 min,"Sci-Fi & Fantasy, Thrillers",Two computer scientists work to achieve technological singularity to create a world where computers can transcend the abilities of the human brain.,2014-04-23 00:00:00,"Johnny Depp, Dr. Will Caster, Rebecca Hall, Evelyn Caster, Morgan Freeman, Joseph Tagger, Paul Bettany, Max Waters, Cillian Murphy, Agent Donald Buchanan, Kate Mara, Bree, Cole Hauser, Colonel Stevens, Clifton Collins Jr., Martin, Sam Quinn, Meth Head #2",English,100000000,103039258,60,"['Sci-Fi & Fantasy', 'Thrillers']",2018,11,1653,United Kingdom,Teens,119
s8622,Movie,tremors,Ron Underwood,"Kevin Bacon, Fred Ward, Finn Carter, Michael Gross, Reba McEntire, Robert Jayne, Charlotte Stewart, Tony Genaro, Ariana Richards, Richard Marcus, Victor Wong, Bibi Besch",United States,2020-01-01 00:00:00,1990,PG-13,96 min,"Comedies, Cult Movies, Horror Movies","After a seismologist gets unusual readings on her equipment, handymen discover 30-foot-long carnivorous worms that suck their prey underground.",1990-01-19 00:00:00,"Kevin Bacon, Valentine McKee, Fred Ward, Earl Bassett, Finn Carter, Rhonda LeBeck, Michael Gross, Burt Gummer, Reba McEntire, Heather Gummer, Victor Wong, Walter Chang, Robert Jayne, Melvin Plug, Ariana Richards, Mindy Sterngood, Charlotte Stewart, Nancy Sterngood",English,10000000,16667391,69,"['Comedies', 'Cult Movies', 'Horror Movies']",2020,1,10939,United States,Teens,96
s8624,Movie,tremors 3: back to perfection,Brent Maddock,"Michael Gross, Shawn Christian, Susan Chuang, Charlotte Stewart, Ariana Richards, Tony Genaro, Barry Livingston, John Pappas, Jason Hopkins",United States,2020-01-01 00:00:00,2001,PG,104 min,"Comedies, Horror Movies, Sci-Fi & Fantasy","When a theme park's simulated giant worm attacks turn real, Burt Gummer and two young entrepreneurs team up to battle the flesh-eating graboids.",2001-10-02 00:00:00,"Michael Gross, Burt Gummer, Susan Chuang, Jodi Chang, Shawn Christian, Desert Jack Sawyer, Charlotte Stewart, Nancy Sterngood, Ariana Richards, Mindy Sterngood, Tony Genaro, Miguel, Lorna Scott, Tourist Lady, Barry Livingston, Dr. Andrew Merliss, Billy Rieck, Buford",English,6000000,52604374.8,58,"['Comedies', 'Horror Movies', 'Sci-Fi & Fantasy']",2020,1,6665,United States,Older Kids,104
s8636,Movie,true grit,Henry Hathaway,"John Wayne, Glen Campbell, Kim Darby, Jeremy Slate, Robert Duvall, Dennis Hopper, Alfred Ryder, Strother Martin, Jeff Corey",United States,2020-01-01 00:00:00,1969,G,128 min,"Classic Movies, Dramas",Teenage tomboy Mattie Ross enlists the help of crusty lawman Rooster Cogburn to track down the hired hand who murdered her father.,1969-06-11 00:00:00,"John Wayne, Reuben J. ""Rooster"" Cogburn, Glen Campbell, ""La Boeuf"", Kim Darby, Mattie Ross, Jeremy Slate, Emmett Quincy, Robert Duvall, Ned Pepper, Dennis Hopper, ""Moon"", Alfred Ryder, Goudy, Strother Martin, Colonel G. Stonehill, Jeff Corey, Tom Chaney",English,35000000,252276928,74,"['Classic Movies', 'Dramas']",2020,1,18466,United States,Kids,128
s8652,Movie,tyson,James Toback,"Mike Tyson, Trevor Berbick","United States, France",2019-03-01 00:00:00,2008,R,90 min,"Documentaries, Sports Movies","In this surprisingly emotional documentary, heavyweight champ Mike Tyson analyzes the controversies surrounding his career and turbulent private life.",2008-05-16 00:00:00,"Mike Tyson, Himself, Cus D'Amato, Trainer/Manager, Don King, Promotor, Robin Givens, Herself, Mills Lane, Himself, Evander Holyfield, , Lennox Lewis, , Trevor Berbick, , James Douglas, Self (archive footage)",English,111440000,434220852.6,68,"['Documentaries', 'Sports Movies']",2019,3,3941,United States,Adults,90
s8659,Movie,under the skin,Jonathan Glazer,"Scarlett Johansson, Krystof Hádek, Jeremy McWilliams, Joe Szula, Lynsey Taylor Mackay, Dougie McConnell, Kevin McAlinden, Andrew Gorman, Roy Armstrong, Alison Chand, Paul Brannigan","Switzerland, United Kingdom, United States",2018-07-15 00:00:00,2013,R,108 min,"Dramas, Independent Movies, International Movies","A seductive alien prowls the streets in search of prey: unsuspecting men who fall under her spell, only to be consumed by a strange liquid pool.",2014-05-29 00:00:00,"Scarlett Johansson, The Female, Jeremy McWilliams, The Bad Man, Lynsey Taylor Mackay, The Dead Woman, Dougie McConnell, Pick-Up Man, Kevin McAlinden, First Victim, D. Meade, Leering Man, Andrew Gorman, Second Victim, Joe Szula, Man at Club, Kryštof Hádek, The Swimmer",English,13300000,7229933,61,"['Dramas', 'Independent Movies', 'International Movies']",2018,7,1508,Switzerland,Adults,108
s8665,Movie,up in the air,Jason Reitman,"George Clooney, Vera Farmiga, Anna Kendrick, Jason Bateman, Amy Morton, Melanie Lynskey, J.K. Simmons, Sam Elliott, Danny McBride, Zach Galifianakis, Chris Lowell",United States,2020-01-01 00:00:00,2009,R,110 min,"Comedies, Dramas, Romantic Movies","Ryan Bingham flies around the country firing employees on behalf of companies, but he faces losing the job he savors to recent college grad Natalie.",2010-01-14 00:00:00,"George Clooney, Ryan Bingham, Vera Farmiga, Alex Goran, Anna Kendrick, Natalie Keener, Sam Elliott, Maynard Finch, Amy Morton, Kara Bingham, Jason Bateman, Craig Gregory, Melanie Lynskey, Julie Bingham, J.K. Simmons, Bob, Danny McBride, Jim Miller",English,25000000,166842739,68,"['Comedies', 'Dramas', 'Romantic Movies']",2020,1,3639,United States,Adults,110
s8668,Movie,uss indianapolis: men of courage,Mario Van Peebles,"Nicolas Cage, Tom Sizemore, Thomas Jane, Matt Lanter, James Remar, Brian Presley, Johnny Wactor, Adam Scott Miller, Cody Walker, Callard Harris",United States,2019-09-25 00:00:00,2016,R,130 min,Action & Adventure,"After becoming stranded in the Philippine Sea during World War II, a tenacious Navy crew faces a dire lack of supplies and a string of shark attacks.",2016-10-14 00:00:00,"Nicolas Cage, Captain McVay, Tom Sizemore, McWhorter, Matt Lanter, Bama, Thomas Jane, Chuck Gwinn, Emily Tennant, Clara, Craig Tate, Garrison, Cody Walker, West, James Remar, Admiral Parnell, Max Ryan, Lt. Chuck Gwinn",English,40000000,1663785,59,['Action & Adventure'],2019,9,1076,United States,Adults,130
s8669,Movie,v for vendetta,James McTeigue,"Natalie Portman, Hugo Weaving, Stephen Rea, Stephen Fry, John Hurt, Tim Pigott-Smith, Rupert Graves, Roger Allam, Ben Miles, Sinéad Cusack, Natasha Wightman","United States, United Kingdom, Germany",2018-10-01 00:00:00,2005,R,132 min,"Action & Adventure, Dramas, Sci-Fi & Fantasy","A masked freedom fighter known as ""V"" takes up arms against a totalitarian government and finds an unlikely ally in a young woman.",2006-03-30 00:00:00,"Natalie Portman, Evey Hammond, Hugo Weaving, William Rookwood / V, Stephen Rea, Chief Inspector Eric Finch, Stephen Fry, Gordon Deitrich, John Hurt, Chancellor Adam Sutler, Tim Pigott-Smith, Creedy, Natasha Wightman, Valerie Page, Rupert Graves, Dominic, Roger Allam, Lewis Prothero",English,50000000,130214162,79,"['Action & Adventure', 'Dramas', 'Sci-Fi & Fantasy']",2018,10,4568,United States,Adults,132
s8671,Movie,vantage point,Pete Travis,"Dennis Quaid, Matthew Fox, Forest Whitaker, Bruce McGill, Edgar Ramírez, Saïd Taghmaoui, Ayelet Zurer, Zoe Saldana, Sigourney Weaver, William Hurt",United States,2019-11-01 00:00:00,2008,PG-13,90 min,Action & Adventure,"Moments after he arrives in Spain for an antiterrorism summit, U.S. President Ashton is shot.",2008-02-01 00:00:00,"Dennis Quaid, Thomas Barnes, Matthew Fox, Kent Taylor, Forest Whitaker, Howard Lewis, Sigourney Weaver, Rex Brooks, William Hurt, President Ashton, Ayelet Zurer, Veronica, Edgar Ramírez, Javier, Eduardo Noriega, Enrique, Saïd Taghmaoui, Suarez",English,40000000,150886329,64,['Action & Adventure'],2019,11,4291,United States,Teens,90
s8690,Movie,waiting...,Rob McKittrick,"Ryan Reynolds, Anna Faris, Justin Long, David Koechner, Luis Guzmán, Chi McBride, John Francis Daley, Kaitlin Doubleday, Rob Benedict, Alanna Ubach, Vanessa Lengies, Dane Cook",United States,2020-09-23 00:00:00,2005,R,94 min,"Comedies, Independent Movies",Employees turn up the antics during an eight-hour shift at the restaurant Shenaniganz when new opportunities call and boredom gets the best of them.,2005-12-01 00:00:00,"Ryan Reynolds, Monty, Anna Faris, Serena, Justin Long, Dean, David Koechner, Dan, Luis Guzmán, Raddimus, Chi McBride, Bishop, John Francis Daley, Mitch, Kaitlin Doubleday, Amy, Rob Benedict, Calvin",English,1125000,18673274,63,"['Comedies', 'Independent Movies']",2020,9,5410,United States,Adults,94
s8695,Movie,war,Philip G. Atwell,"Jet Li, Jason Statham, John Lone, Devon Aoki, Luis Guzmán, Saul Rubinek, Sung Kang, Mathew St. Patrick, Nadine Velazquez, Andrea Roth, Mark Cheng, Kane Kosugi, Ryo Ishibashi, Steph Song","United States, Canada",2019-04-01 00:00:00,2007,R,103 min,Action & Adventure,"When his partner is killed and all clues point to a notorious assassin, FBI agent Jack Crawford sets out for revenge in this taut action-thriller.",2007-09-14 00:00:00,"Jet Li, Rogue, Jason Statham, Special Agent Jack Crawford, John Lone, Li Chang, Devon Aoki, Kira Yanagawa, Luis Guzmán, Benny, Saul Rubinek, Dr. Sherman, Ryo Ishibashi, Shiro Yanagawa, Sung Kang, Special Agent Goi, Andrea Roth, Jenny Crawford",English,25000000,40686409,63,['Action & Adventure'],2019,4,4217,United States,Adults,103
s8704,Movie,we are your friends,Max Joseph,"Zac Efron, Wes Bentley, Emily Ratajkowski, Jonny Weston, Shiloh Fernandez, Alex Shaffer, Jon Bernthal, Alicia Coppola, Wiley M. Pickett, Jon Abrahams","United Kingdom, France, United States",2020-01-27 00:00:00,2015,R,96 min,"Dramas, Independent Movies, Music & Musicals",An ambitious young DJ who knows how to work a crowd puts everything at risk for a budding relationship with his mentor's girlfriend.,2015-08-27 00:00:00,"Zac Efron, Cole, Wes Bentley, James, Emily Ratajkowski, Sophie, Jonny Weston, Mason, Shiloh Fernandez, Ollie, Alex Shaffer, Squirrel, Jon Bernthal, Paige Morrell, Alicia Coppola, Mrs. Romero, Wiley M. Pickett, Carl",English,2000000,10153415,67,"['Dramas', 'Independent Movies', 'Music & Musicals']",2020,1,1614,United Kingdom,Adults,96
s8723,Movie,what lies beneath,Robert Zemeckis,"Harrison Ford, Michelle Pfeiffer, Diana Scarwid, Joe Morton, James Remar, Miranda Otto, Wendy Crewson, Ray Baker, Micole Mercurio, Amber Valletta, Sloane Shelton",United States,2020-01-01 00:00:00,2000,PG-13,130 min,"Horror Movies, Thrillers","When Claire Spencer starts hearing ghostly voices and seeing spooky images, her husband tries to reassure her by telling her it's all in her head.",2000-11-02 00:00:00,"Harrison Ford, Dr. Norman Spencer, Michelle Pfeiffer, Claire Spencer, Diana Scarwid, Jody, James Remar, Warren Feur, Miranda Otto, Mary Feur, Ray Baker, Dr. Stan Powell, Wendy Crewson, Elena, Amber Valletta, Madison Elizabeth Frank, Katharine Towne, Caitlin Spencer",English,90000000,288693989,64,"['Horror Movies', 'Thrillers']",2020,1,6999,United States,Teens,130
s8743,Movie,wild wild west,Barry Sonnenfeld,"Will Smith, Kevin Kline, Kenneth Branagh, Salma Hayek, M. Emmet Walsh, Ted Levine, Frederique Van Der Wal, Musetta Vander, Sofia Eng, Bai Ling",United States,2020-01-01 00:00:00,1999,PG-13,106 min,"Action & Adventure, Comedies, Sci-Fi & Fantasy","Armed with an ingenious arsenal, two top-notch government agents are tasked with tracking down a diabolical scientist in this futuristic Western.",2000-04-03 00:00:00,"Will Smith, Capt. James West, Kevin Kline, U.S. Marshal Artemus Gordon / President Grant, Kenneth Branagh, Dr. Arliss Loveless, Salma Hayek, Rita Escobar, M. Emmet Walsh, Coleman, Ted Levine, General 'Bloodbath' McGrath, Frederique van der Wal, Amazonia, Musetta Vander, Munitia, Sofia Eng, Miss Lippenrieder",English,175000000,221229335,53,"['Action & Adventure', 'Comedies', 'Sci-Fi & Fantasy']",2020,1,7212,United States,Teens,106
s8746,Movie,willy wonka & the chocolate factory,Mel Stuart,"Gene Wilder, Jack Albertson, Peter Ostrum, Roy Kinnear, Julie Dawn Cole, Leonard Stone, Denise Nickerson, Dodo Denney, Paris Themmen, Ursula Reit","United States, East Germany, West Germany",2020-01-01 00:00:00,1971,G,100 min,"Children & Family Movies, Classic Movies, Comedies",Zany Willy Wonka causes a stir when he announces that golden tickets hidden inside his candy bars will admit holders into his secret confectionary.,1971-12-09 00:00:00,"Gene Wilder, Willy Wonka, Peter Ostrum, Charlie Bucket, Jack Albertson, Grandpa Joe, Roy Kinnear, Mr. Salt, Julie Dawn Cole, Veruca Salt, Leonard Stone, Mr. Beauregarde, Denise Nickerson, Violet Beauregarde, Nora Denney, Mrs. Teevee, Paris Themmen, Mike Teevee",English,3000000,4065791,75,"['Children & Family Movies', 'Classic Movies', 'Comedies']",2020,1,17555,United States,Kids,100
s8758,Movie,world trade center,Oliver Stone,"Nicolas Cage, Michael Peña, Maggie Gyllenhaal, Maria Bello, Stephen Dorff, Jay Hernandez, Michael Shannon, Frank Whaley, Jon Bernthal, Morgan Flynn, Nick Damici, Viola Davis, William Mapother",United States,2019-11-20 00:00:00,2006,PG-13,129 min,"Action & Adventure, Dramas","Working under treacherous conditions, an army of dedicated rescuers struggles to find anyone who survived the World Trade Center's tragic collapse.",2006-10-05 00:00:00,"Nicolas Cage, John McLoughlin, Maria Bello, Donna McLoughlin, Maggie Gyllenhaal, Allison Jimeno, Danny Nucci, Officer Giraldi, Stephen Dorff, Scott Strauss, Michael Peña, Will Jimeno, Jay Hernandez, Dominick Pezzulo, Michael Shannon, Dave Karnes, Dorothy Lyman, Allison's Mother",English,65000000,163295654,61,"['Action & Adventure', 'Dramas']",2019,11,4794,United States,Teens,129
